__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484448.416189,1766484448.416072369,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.431410,1766484448.431148529,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.446189,1766484448.446069002,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.461138,1766484448.461057663,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.476186,1766484448.476068258,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.491232,1766484448.491078138,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.506172,1766484448.506066799,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.521175,1766484448.521068096,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.536144,1766484448.536059380,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.551167,1766484448.551073074,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.566149,1766484448.566065788,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.581259,1766484448.581085920,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.596120,1766484448.596054554,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.611214,1766484448.611080885,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.626141,1766484448.626063108,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.641216,1766484448.641092777,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.656156,1766484448.656068802,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.671152,1766484448.671067953,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.686440,1766484448.686163425,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.701184,1766484448.701070786,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.716206,1766484448.716083288,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.731172,1766484448.731072426,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.746467,1766484448.746146202,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.761214,1766484448.761073828,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.776138,1766484448.776063919,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.791126,1766484448.791055202,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.806167,1766484448.806071281,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.821151,1766484448.821060896,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.836128,1766484448.836052895,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.851126,1766484448.851052761,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.866121,1766484448.866051435,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.881164,1766484448.881052971,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.896126,1766484448.896054029,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.911151,1766484448.911051989,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.926138,1766484448.926057577,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.941144,1766484448.941057205,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.956187,1766484448.956062317,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.971143,1766484448.971057415,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484448.986136,1766484448.986056566,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.001131,1766484449.001055479,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.016125,1766484449.016053915,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.031183,1766484449.031057835,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.046127,1766484449.046055555,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.061132,1766484449.061056376,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.076131,1766484449.076056480,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.091131,1766484449.091057062,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.106156,1766484449.106061935,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.121138,1766484449.121057272,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.136168,1766484449.136064053,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.151146,1766484449.151059628,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.166205,1766484449.166059017,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.181229,1766484449.181092739,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.196179,1766484449.196076393,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.211230,1766484449.211108446,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.226182,1766484449.226073980,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.241180,1766484449.241075277,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.256243,1766484449.256093740,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.271188,1766484449.271082640,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.286222,1766484449.286091566,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.301181,1766484449.301078320,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.316245,1766484449.316096544,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.331211,1766484449.331098557,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.346217,1766484449.346094370,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.361151,1766484449.361070633,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.376173,1766484449.376076460,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.391156,1766484449.391069412,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.406171,1766484449.406076193,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.421163,1766484449.421078920,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.436149,1766484449.436075687,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.451164,1766484449.451082230,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.466297,1766484449.466095924,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
1766484449.481193,1766484449.481083393,0.000001166,3.141585197,0.000001966,0.382690445,0.923876628,2.356179310,0.000003221,0.433717896,0.078292877,0.440002655
