__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484844.205024,49136.000000000,1766484844.000000000,-14.292230194,-2.529123172,0.609756103,0.287154417,0.386266080,0.214904148
1766484844.221671,49137.000000000,1766484844.000000000,-14.444275196,-3.065603845,0.228658539,0.285626999,0.386266080,0.213358075
1766484844.237559,49138.000000000,1766484844.000000000,-14.520297697,-2.452483076,0.762195129,0.288681834,0.386266080,0.211812002
1766484844.253554,49139.000000000,1766484844.000000000,-14.444275196,-2.835683557,0.228658539,0.284099582,0.390864486,0.224180586
1766484844.269552,49140.000000000,1766484844.000000000,-14.444275196,-3.065603845,0.381097564,0.285626999,0.389331684,0.228818805
1766484844.285244,49141.000000000,1766484844.000000000,-13.684050185,-2.988963749,0.685975616,0.288681834,0.386266080,0.208719856
1766484844.300937,49142.000000000,1766484844.000000000,-14.596320198,-3.525444422,0.457317077,0.287154417,0.389331684,0.222634513
1766484844.317628,49143.000000000,1766484844.000000000,-14.444275196,-2.988963749,0.762195129,0.287154417,0.386266080,0.222634513
1766484844.333224,49144.000000000,1766484844.000000000,-13.836095187,-3.218884037,0.685975616,0.287154417,0.384733278,0.219542367
1766484844.348607,49145.000000000,1766484844.000000000,-14.444275196,-3.065603845,0.914634154,0.291736668,0.380134872,0.211812002
1766484844.364915,49146.000000000,1766484844.000000000,-14.292230194,-3.372164230,0.685975616,0.284099582,0.387798882,0.207173783
1766484844.381401,49147.000000000,1766484844.000000000,-14.292230194,-3.142243941,0.457317077,0.284099582,0.386266080,0.210265929
1766484844.396805,49148.000000000,1766484844.000000000,-14.064162690,-3.065603845,0.533536590,0.285626999,0.386266080,0.219542367
1766484844.412598,49149.000000000,1766484844.000000000,-14.520297697,-2.835683557,0.685975616,0.279517331,0.386266080,0.213358075
1766484844.428330,49150.000000000,1766484844.000000000,-14.596320198,-2.682403364,0.685975616,0.287154417,0.381667674,0.222634513
1766484844.445214,49151.000000000,1766484844.000000000,-14.216207692,-3.602084518,0.685975616,0.277989914,0.384733278,0.210265929
1766484844.460899,49152.000000000,1766484844.000000000,-14.444275196,-2.452483076,0.533536590,0.282572165,0.384733278,0.216450221
1766484844.476466,49153.000000000,1766484844.000000000,-14.292230194,-2.912323653,0.609756103,0.287154417,0.386266080,0.219542367
1766484844.492401,49154.000000000,1766484844.000000000,-14.596320198,-3.295524133,0.457317077,0.285626999,0.387798882,0.210265929
1766484844.509252,49155.000000000,1766484844.000000000,-14.368252695,-2.222562788,0.457317077,0.287154417,0.387798882,0.217996294
1766484844.524951,49156.000000000,1766484844.000000000,-13.988140189,-2.682403364,0.762195129,0.288681834,0.384733278,0.208719856
1766484844.540507,49157.000000000,1766484844.000000000,-14.672342699,-2.605763268,0.381097564,0.285626999,0.389331684,0.219542367
1766484844.557289,49158.000000000,1766484844.000000000,-14.292230194,-3.142243941,0.457317077,0.282572165,0.392397288,0.224180586
1766484844.572917,49159.000000000,1766484844.000000000,-13.912117688,-2.912323653,1.067073180,0.287154417,0.389331684,0.227272732
1766484844.588459,49160.000000000,1766484844.000000000,-13.912117688,-2.605763268,0.762195129,0.284099582,0.389331684,0.216450221
1766484844.605258,49161.000000000,1766484844.000000000,-13.836095187,-3.448804326,0.304878051,0.281044748,0.387798882,0.216450221
1766484844.621011,49162.000000000,1766484844.000000000,-14.368252695,-2.605763268,0.609756103,0.284099582,0.389331684,0.216450221
1766484844.636506,49163.000000000,1766484844.000000000,-14.292230194,-3.065603845,0.990853667,0.281044748,0.387798882,0.207173783
1766484844.652411,49164.000000000,1766484844.000000000,-14.520297697,-3.065603845,0.533536590,0.285626999,0.386266080,0.213358075
1766484844.669204,49165.000000000,1766484844.000000000,-14.520297697,-2.912323653,0.762195129,0.282572165,0.387798882,0.210265929
1766484844.684703,49166.000000000,1766484844.000000000,-14.444275196,-2.452483076,0.228658539,0.282572165,0.384733278,0.216450221
1766484844.700415,49167.000000000,1766484844.000000000,-14.596320198,-3.065603845,0.762195129,0.284099582,0.384733278,0.210265929
1766484844.717177,49168.000000000,1766484844.000000000,-13.455982682,-1.686082115,0.685975616,0.288681834,0.384733278,0.214904148
1766484844.732784,49169.000000000,1766484844.000000000,-13.608027684,-2.988963749,0.762195129,0.287154417,0.381667674,0.214904148
1766484844.748435,49170.000000000,1766484844.000000000,-13.912117688,-2.988963749,0.685975616,0.285626999,0.384733278,0.219542367
1766484844.764981,49171.000000000,1766484844.000000000,-14.140185191,-2.912323653,0.609756103,0.287154417,0.384733278,0.214904148
1766484844.780540,49172.000000000,1766484844.000000000,-14.064162690,-3.218884037,0.685975616,0.287154417,0.381667674,0.211812002
1766484844.796373,49173.000000000,1766484844.000000000,-13.988140189,-2.299202884,0.381097564,0.285626999,0.384733278,0.210265929
